order_id,merchant_id,customer_id,order_date,accepted_flag,cancelled_flag,completed_flag,merchant_delay_flag,late_delivery_flag,defect_flag,complaint_flag,prep_time_minutes,customer_rating,refund_requested_flag,refund_amount,merchant_dispute_flag,gross_sales,promo_discount,commission_rate,commission_amount,merchant_cost,merchant_profit,new_customer_flag,repeat_customer_flag,payment_failed_flag
O00090940,M01732,C0195099,2026-05-01,1,0,1,0,0,0,0,18.99,4.0,0,0.0,0,36.56,0.0,0.1944,7.11,14.55,14.9,1,0,0
O00090941,M01732,C0050428,2026-05-02,1,0,1,0,0,0,0,32.54,3.0,0,0.0,0,27.74,0.0,0.2627,7.29,16.08,4.37,0,1,0
O00090942,M01732,C0028250,2026-05-06,1,0,1,0,0,0,0,12.15,5.0,0,0.0,0,22.13,0.0,0.2865,6.34,10.28,5.51,0,1,0
O00090943,M01732,C0095173,2026-05-07,1,0,1,0,0,0,0,21.99,3.0,0,0.0,0,31.84,8.22,0.2814,8.96,19.41,-4.75,0,1,0
O00090944,M01732,C0074115,2026-05-11,1,0,1,0,0,0,0,20.83,4.0,0,0.0,0,62.51,0.0,0.2565,16.03,41.49,4.98,0,1,0
O00090945,M01732,C0076631,2026-05-18,1,0,1,0,0,1,1,27.61,3.0,0,0.0,0,29.59,0.0,0.2563,7.58,17.99,4.02,0,1,0
O00090946,M01732,C0108649,2026-05-19,1,0,1,0,0,0,0,27.86,5.0,0,0.0,0,13.91,0.0,0.2803,3.9,7.79,2.22,1,0,0
O00090947,M01732,C0102495,2026-05-20,1,0,1,0,0,0,0,18.49,4.0,0,0.0,0,28.91,0.0,0.198,5.72,17.04,6.14,0,1,0
O00090948,M01732,C0150941,2026-05-21,1,0,1,0,0,0,0,12.9,4.0,0,0.0,0,33.58,0.0,0.2338,7.85,15.09,10.64,1,0,0
O00090949,M01732,C0166223,2026-05-21,1,0,1,0,0,0,0,17.53,4.0,0,0.0,0,39.72,0.0,0.1733,6.88,18.94,13.89,0,1,0
O00090950,M01732,C0147922,2026-05-23,1,0,1,0,0,0,0,19.98,4.0,0,0.0,0,27.44,0.0,0.2082,5.71,15.98,5.74,1,0,0
O00090951,M01732,C0057874,2026-05-28,1,0,1,0,0,0,0,28.57,5.0,0,0.0,0,8.03,0.0,0.3346,2.69,4.57,0.77,0,1,0
O00090952,M01732,C0039395,2026-05-29,1,0,1,0,0,0,0,18.88,5.0,0,0.0,0,62.33,0.0,0.2885,17.98,36.9,7.45,0,1,0
O00090953,M01732,C0110341,2026-05-30,1,0,1,0,0,0,0,39.17,4.0,0,0.0,0,35.48,0.0,0.2421,8.59,19.55,7.34,1,0,0
O00090954,M01732,C0094843,2026-05-30,1,0,1,0,0,0,1,22.61,3.0,0,0.0,0,15.18,0.0,0.2135,3.24,5.41,6.53,0,1,0
O00090955,M01732,C0044730,2026-05-31,1,0,1,0,0,0,0,20.45,4.0,0,0.0,0,12.6,0.0,0.1695,2.14,6.6,3.86,0,1,0
O00090956,M01732,C0067117,2026-06-02,1,0,1,0,0,0,0,24.89,5.0,0,0.0,0,36.8,0.0,0.3448,12.69,22.1,2.01,0,1,0
O00090957,M01732,C0177985,2026-06-02,1,0,1,0,0,0,1,30.56,3.0,1,13.83,0,36.38,0.0,0.2317,8.43,17.76,10.19,1,0,0
O00090958,M01732,C0155611,2026-06-05,1,0,1,0,0,0,0,17.44,5.0,0,0.0,0,18.75,0.0,0.2578,4.83,9.98,3.94,1,0,0
O00090959,M01732,C0157826,2026-06-06,1,0,1,0,0,0,0,22.21,4.0,0,0.0,0,35.91,6.62,0.2632,9.45,23.03,-3.19,1,0,0
O00090960,M01732,C0023536,2026-06-08,1,0,1,0,0,0,0,16.75,4.0,0,0.0,0,17.47,0.0,0.2361,4.13,9.88,3.46,1,0,0
O00090961,M01732,C0181561,2026-06-09,1,0,1,0,0,0,0,14.97,5.0,0,0.0,0,15.52,0.0,0.254,3.94,10.8,0.77,0,1,0
O00090962,M01732,C0085134,2026-06-13,1,0,1,0,1,0,0,18.65,4.0,0,0.0,1,17.02,0.0,0.2796,4.76,12.02,0.25,0,1,0
O00090963,M01732,C0194970,2026-06-15,1,0,1,0,0,0,0,14.96,3.0,0,0.0,0,53.05,0.0,0.206,10.93,27.78,14.35,0,1,0
O00090964,M01732,C0127779,2026-06-15,1,0,1,0,0,0,0,15.56,5.0,0,0.0,0,17.17,0.0,0.2573,4.42,9.76,2.99,1,0,0
O00090965,M01732,C0108820,2026-06-17,1,0,1,0,0,0,0,14.5,3.0,0,0.0,0,13.51,0.0,0.2251,3.04,6.86,3.6,0,1,0
O00090966,M01732,C0103482,2026-06-18,1,0,1,1,0,0,0,16.05,4.0,0,0.0,0,21.95,3.06,0.2918,6.41,13.67,-1.18,1,0,0
O00090967,M01732,C0185937,2026-06-19,1,0,1,0,0,0,1,19.6,4.0,0,0.0,0,34.18,0.0,0.2278,7.79,23.58,2.81,0,1,0
O00090968,M01732,C0164120,2026-06-20,1,0,1,0,0,0,0,20.51,5.0,0,0.0,0,41.73,5.76,0.2379,9.93,24.41,1.64,0,1,0
O00090969,M01732,C0112076,2026-06-21,1,0,1,0,0,0,0,23.53,4.0,0,0.0,0,10.07,1.25,0.1852,1.87,6.11,0.84,0,1,0
O00090970,M01732,C0196136,2026-06-25,1,0,1,0,0,0,0,17.8,4.0,0,0.0,0,24.26,0.0,0.2061,5.0,13.17,6.09,0,1,0
O00090971,M01732,C0066436,2026-06-25,1,0,1,0,0,0,0,32.46,4.0,0,0.0,0,38.28,0.0,0.2685,10.28,19.48,8.52,0,1,0
O00090972,M01732,C0147138,2026-06-25,1,0,1,0,0,0,0,25.64,5.0,0,0.0,0,31.85,0.0,0.2842,9.05,18.82,3.97,1,0,0
O00090973,M01732,C0079499,2026-06-26,1,0,1,0,1,0,0,28.22,4.0,0,0.0,0,29.32,5.12,0.242,7.1,11.94,5.16,1,0,0
O00090974,M01732,C0114949,2026-06-27,1,0,1,0,0,0,0,6.58,5.0,0,0.0,0,24.15,0.0,0.2639,6.37,13.56,4.22,1,0,0
O00090975,M01733,C0182736,2026-02-01,1,0,1,0,0,0,0,23.58,4.0,0,0.0,0,19.3,0.0,0.2981,5.75,9.08,4.47,0,1,0
O00090976,M01733,C0182715,2026-02-05,1,0,1,0,0,0,0,23.93,4.0,0,0.0,0,14.52,0.0,0.2679,3.89,6.66,3.97,0,1,0
O00090977,M01733,C0003378,2026-02-07,1,0,1,0,0,0,0,14.92,4.0,0,0.0,0,47.67,0.0,0.2483,11.84,23.6,12.24,0,1,0
O00090978,M01733,C0090717,2026-02-12,1,0,1,0,0,0,0,24.71,4.0,0,0.0,0,15.38,0.0,0.2279,3.51,10.82,1.05,0,1,0
O00090979,M01733,C0178103,2026-02-14,1,0,1,0,0,0,0,18.72,4.0,0,0.0,0,18.51,0.0,0.3342,6.18,11.55,0.78,1,0,0
O00090980,M01733,C0103558,2026-02-15,1,0,1,0,0,0,0,18.4,5.0,0,0.0,0,31.16,5.91,0.2472,7.7,19.41,-1.87,1,0,0
O00090981,M01733,C0059983,2026-02-16,1,0,1,0,0,0,0,20.48,5.0,0,0.0,0,19.33,0.0,0.2264,4.38,8.42,6.53,0,1,0
O00090982,M01733,C0100261,2026-02-21,1,0,1,0,0,0,0,26.62,2.0,0,0.0,0,15.12,0.0,0.2561,3.87,7.15,4.1,1,0,0
O00090983,M01733,C0180475,2026-02-21,1,0,1,0,0,0,0,25.92,4.0,0,0.0,0,23.98,0.0,0.2097,5.03,12.07,6.88,0,1,0
O00090984,M01733,C0169074,2026-02-23,1,0,1,0,0,0,0,22.59,5.0,0,0.0,0,22.22,0.0,0.2339,5.2,11.2,5.83,0,1,0
O00090985,M01733,C0138760,2026-02-23,1,0,1,0,0,0,0,18.52,3.0,0,0.0,0,23.69,0.0,0.3149,7.46,12.94,3.29,0,1,0
O00090986,M01733,C0032122,2026-02-23,1,0,1,0,0,0,0,29.75,4.0,0,0.0,0,26.51,0.0,0.2525,6.69,12.55,7.27,0,1,0
O00090987,M01733,C0084239,2026-02-25,1,0,1,0,1,0,0,24.44,4.0,0,0.0,0,20.81,0.0,0.2584,5.38,10.58,4.85,0,1,0
O00090988,M01733,C0170944,2026-03-03,1,0,1,0,0,0,0,17.17,5.0,0,0.0,0,23.39,3.39,0.273,6.38,13.31,0.31,0,1,0
O00090989,M01733,C0177317,2026-03-07,1,0,1,0,0,0,0,21.33,4.0,0,0.0,0,15.85,0.0,0.2421,3.84,10.12,1.89,1,0,0
O00090990,M01733,C0112139,2026-03-09,1,0,1,0,0,0,1,8.32,3.0,0,0.0,0,21.68,0.0,0.2624,5.69,12.52,3.47,0,1,0
O00090991,M01733,C0030974,2026-03-12,1,0,1,0,0,0,0,11.15,4.0,0,0.0,0,19.58,0.0,0.2861,5.6,12.43,1.55,0,1,0
O00090992,M01733,C0068227,2026-03-15,1,0,1,0,0,0,0,17.8,5.0,0,0.0,0,26.08,0.0,0.2369,6.18,15.54,4.36,0,1,0
O00090993,M01733,C0110817,2026-03-21,1,0,1,0,1,0,0,27.61,5.0,0,0.0,0,21.54,0.0,0.3005,6.47,12.24,2.83,0,1,0
O00090994,M01733,C0122478,2026-03-22,1,0,1,0,0,0,0,25.17,4.0,0,0.0,0,18.11,0.0,0.3041,5.51,10.42,2.19,0,1,0
O00090995,M01733,C0155428,2026-03-29,1,0,1,0,0,0,0,12.16,5.0,0,0.0,0,29.93,0.0,0.2485,7.44,15.67,6.82,0,1,0
O00090996,M01733,C0163417,2026-04-05,1,0,1,0,1,0,0,31.41,5.0,0,0.0,0,14.92,0.0,0.2632,3.93,8.2,2.8,0,1,0
O00090997,M01733,C0140114,2026-04-05,1,0,1,0,1,0,0,13.87,5.0,0,0.0,0,25.77,0.0,0.2801,7.22,10.5,8.06,0,1,0
O00090998,M01733,C0069068,2026-04-12,1,0,1,1,0,0,0,14.05,4.0,0,0.0,0,16.21,2.47,0.2635,4.27,9.35,0.12,1,0,0
O00090999,M01733,C0031202,2026-04-12,1,0,1,0,0,0,0,7.21,5.0,0,0.0,0,19.9,0.0,0.2522,5.02,10.38,4.5,0,1,0
O00091000,M01733,C0002659,2026-04-22,1,0,1,0,0,0,0,19.93,4.0,0,0.0,1,17.2,0.0,0.2529,4.35,10.26,2.59,0,1,0
O00091001,M01733,C0002158,2026-04-24,1,0,1,0,0,1,0,18.96,3.0,0,0.0,0,34.18,0.0,0.2598,8.88,19.69,5.6,0,1,0
O00091002,M01733,C0077511,2026-04-24,1,0,1,0,0,0,0,13.31,4.0,0,0.0,0,61.88,0.0,0.2761,17.08,29.57,15.23,0,1,0
O00091003,M01733,C0126394,2026-04-26,1,0,1,0,0,0,0,16.69,4.0,0,0.0,0,21.14,0.0,0.2573,5.44,8.11,7.59,0,1,0
O00091004,M01733,C0168332,2026-04-26,1,0,1,0,0,0,0,23.75,5.0,0,0.0,0,21.8,0.0,0.2333,5.09,13.01,3.71,1,0,0
O00091005,M01733,C0152259,2026-04-28,1,0,1,0,0,0,0,14.34,3.0,0,0.0,0,24.79,0.0,0.2382,5.9,12.39,6.5,0,1,0
O00091006,M01733,C0142036,2026-04-29,1,0,1,0,0,0,0,17.57,5.0,0,0.0,0,18.21,3.43,0.215,3.92,9.99,0.88,0,1,0
O00091007,M01733,C0075733,2026-04-29,1,0,1,0,0,0,0,11.38,4.0,0,0.0,0,23.0,0.0,0.2477,5.7,12.67,4.64,0,1,0
O00091008,M01733,C0199590,2026-04-30,1,0,1,0,0,0,0,10.56,2.0,0,0.0,0,27.12,0.0,0.2679,7.26,19.25,0.6,0,1,0
O00091009,M01733,C0139531,2026-05-02,1,0,1,0,0,0,0,19.98,4.0,0,0.0,0,17.92,0.0,0.2758,4.94,9.21,3.77,1,0,0
O00091010,M01733,C0038859,2026-05-03,1,0,1,0,0,1,0,29.16,4.0,0,0.0,0,39.67,0.0,0.1953,7.75,17.2,14.72,0,1,0
O00091011,M01733,C0075839,2026-05-09,1,0,1,0,0,0,0,15.52,4.0,0,0.0,0,9.93,0.0,0.2071,2.06,5.62,2.25,1,0,0
O00091012,M01733,C0183037,2026-05-13,1,0,1,0,0,1,0,28.28,4.0,0,0.0,0,21.96,0.0,0.2452,5.39,12.2,4.37,0,1,0
O00091013,M01733,C0018867,2026-05-17,1,0,1,0,0,0,0,12.45,4.0,0,0.0,0,21.77,0.0,0.2492,5.42,12.07,4.27,0,1,0
O00091014,M01733,C0129258,2026-05-18,1,0,1,1,0,0,0,5.79,3.0,0,0.0,0,16.44,0.0,0.2324,3.82,8.42,4.19,0,1,0
O00091015,M01733,C0043123,2026-05-19,1,0,1,1,0,0,0,20.17,4.0,0,0.0,0,14.25,0.0,0.2734,3.9,6.45,3.9,0,1,0
O00091016,M01733,C0108830,2026-05-22,1,0,1,0,0,0,0,19.17,5.0,0,0.0,0,29.51,0.0,0.2398,7.07,14.68,7.75,0,1,0
O00091017,M01733,C0028284,2026-05-22,1,0,1,0,0,0,0,19.11,5.0,0,0.0,0,17.69,0.0,0.2886,5.1,8.52,4.06,1,0,0
O00091018,M01733,C0086147,2026-05-22,1,0,1,0,0,0,0,31.17,4.0,0,0.0,0,24.73,5.71,0.1761,4.35,12.29,2.37,0,1,0
O00091019,M01733,C0058049,2026-05-22,1,0,1,0,0,0,0,26.41,4.0,0,0.0,0,27.04,6.08,0.2784,7.53,15.16,-1.72,1,0,0
O00091020,M01733,C0121528,2026-05-23,1,0,1,0,0,0,0,9.83,4.0,0,0.0,1,58.49,14.63,0.2652,15.51,35.64,-7.3,1,0,0
O00091021,M01733,C0178622,2026-05-23,1,0,1,0,0,0,0,24.46,3.0,0,0.0,0,19.78,0.0,0.2874,5.68,8.52,5.58,1,0,0
O00091022,M01733,C0133197,2026-05-23,1,0,1,0,0,0,0,19.57,4.0,0,0.0,0,33.34,6.31,0.2254,7.52,16.14,3.38,0,1,0
O00091023,M01733,C0022845,2026-05-23,1,0,1,0,0,0,0,13.86,4.0,0,0.0,0,27.17,0.0,0.1954,5.31,13.29,8.57,0,1,0
O00091024,M01733,C0100050,2026-05-30,1,0,1,0,0,0,0,23.64,3.0,0,0.0,0,36.93,0.0,0.2574,9.5,19.39,8.03,1,0,0
O00091025,M01733,C0022507,2026-05-30,1,0,1,0,1,0,0,18.02,4.0,0,0.0,0,36.05,0.0,0.2753,9.93,26.0,0.12,0,1,0
O00091026,M01733,C0080756,2026-06-04,1,0,1,0,0,0,0,12.59,4.0,0,0.0,0,16.59,0.0,0.2946,4.89,9.0,2.7,1,0,0
O00091027,M01733,C0025005,2026-06-04,1,0,1,0,0,0,0,10.53,3.0,0,0.0,0,12.58,0.0,0.2771,3.49,5.93,3.16,0,1,0
O00091028,M01733,C0178911,2026-06-05,1,0,1,0,0,0,0,23.11,5.0,0,0.0,0,16.34,0.0,0.261,4.26,10.35,1.72,0,1,0
O00091029,M01733,C0136649,2026-06-07,1,0,1,0,0,0,0,21.56,4.0,0,0.0,0,36.0,0.0,0.3131,11.27,24.03,0.7,0,1,0
O00091030,M01733,C0051907,2026-06-07,1,0,1,0,0,0,0,18.53,4.0,0,0.0,0,16.66,0.0,0.2186,3.64,10.36,2.66,0,1,0
O00091031,M01733,C0057743,2026-06-14,1,0,1,0,0,0,0,19.74,5.0,0,0.0,0,51.19,12.31,0.1921,9.83,22.01,7.04,0,1,0
O00091032,M01733,C0119144,2026-06-20,1,0,1,0,0,0,0,23.91,4.0,0,0.0,0,23.11,0.0,0.1661,3.84,13.29,5.98,0,1,0
O00091033,M01733,C0004629,2026-06-21,1,0,1,0,0,0,1,27.53,3.0,1,9.98,0,17.37,2.62,0.3153,5.47,7.74,1.53,1,0,0
O00091034,M01733,C0063779,2026-06-22,1,0,1,1,0,0,0,16.85,3.0,0,0.0,0,16.43,2.1,0.2183,3.59,8.24,2.5,1,0,0
O00091035,M01733,C0112504,2026-06-23,1,0,1,0,0,0,0,16.41,4.0,0,0.0,0,46.9,12.0,0.2789,13.08,28.33,-6.51,0,1,0
O00091036,M01734,C0072533,2026-02-01,1,0,1,0,0,0,0,17.73,5.0,0,0.0,0,13.82,1.57,0.3199,4.42,4.81,3.01,0,1,0
O00091037,M01734,C0132571,2026-02-02,1,0,1,1,0,0,0,16.47,3.0,0,0.0,0,54.11,9.17,0.2463,13.33,38.65,-7.04,1,0,0
O00091038,M01734,C0046632,2026-02-05,1,0,1,0,0,0,0,19.22,4.0,0,0.0,0,27.56,0.0,0.2937,8.09,13.32,6.14,1,0,0
O00091039,M01734,C0139372,2026-02-05,1,0,1,0,0,0,0,14.0,4.0,0,0.0,0,36.44,0.0,0.271,9.88,16.72,9.85,0,1,0
O00091040,M01734,C0069368,2026-02-06,1,0,1,0,0,0,0,22.12,4.0,0,0.0,1,27.81,5.02,0.2385,6.63,16.54,-0.38,0,1,0
O00091041,M01734,C0059161,2026-02-06,1,0,1,0,0,0,0,25.48,5.0,0,0.0,0,15.32,0.0,0.2513,3.85,8.39,3.08,1,0,0
O00091042,M01734,C0113741,2026-02-06,1,0,1,0,0,0,0,28.1,5.0,0,0.0,0,17.6,0.0,0.2172,3.82,9.26,4.52,0,1,0
O00091043,M01734,C0172096,2026-02-08,1,0,1,0,0,0,0,18.53,3.0,0,0.0,0,36.89,0.0,0.2542,9.38,15.43,12.08,0,1,0
O00091044,M01734,C0128930,2026-02-08,1,0,1,0,0,0,0,23.58,4.0,0,0.0,0,26.87,5.05,0.294,7.9,10.54,3.38,1,0,0
O00091045,M01734,C0071768,2026-02-08,1,0,1,0,0,0,0,20.55,4.0,0,0.0,1,31.9,0.0,0.2082,6.64,19.04,6.22,1,0,0
O00091046,M01734,C0094422,2026-02-10,1,0,1,0,0,0,0,27.25,3.0,0,0.0,0,36.71,7.9,0.2529,9.28,19.14,0.38,0,1,0
O00091047,M01734,C0017770,2026-02-11,1,0,1,0,1,0,0,26.99,5.0,0,0.0,0,23.47,4.72,0.2496,5.86,16.97,-4.08,1,0,0
O00091048,M01734,C0148021,2026-02-12,1,0,1,0,0,0,0,27.79,4.0,0,0.0,0,18.2,0.0,0.2666,4.85,8.18,5.17,0,1,0
O00091049,M01734,C0030462,2026-02-14,1,0,1,0,0,0,0,24.33,4.0,0,0.0,0,12.37,0.0,0.2182,2.7,5.91,3.76,0,1,0
O00091050,M01734,C0027634,2026-02-18,1,0,1,0,0,0,0,18.21,4.0,0,0.0,0,19.48,5.19,0.2638,5.14,11.02,-1.86,0,1,0
O00091051,M01734,C0102365,2026-02-21,1,0,1,0,1,0,0,19.02,5.0,0,0.0,0,27.25,4.4,0.2366,6.45,17.79,-1.38,0,1,0
O00091052,M01734,C0028646,2026-02-21,1,0,1,0,0,0,0,23.88,4.0,0,0.0,0,52.89,9.84,0.2589,13.69,26.04,3.32,0,1,0
O00091053,M01734,C0173335,2026-02-21,1,0,1,0,1,0,0,8.32,4.0,0,0.0,0,21.56,0.0,0.2825,6.09,12.8,2.67,0,1,0
O00091054,M01734,C0051419,2026-02-23,1,0,1,0,0,0,0,15.26,5.0,0,0.0,0,28.95,0.0,0.2567,7.43,12.69,8.83,1,0,0
O00091055,M01734,C0145239,2026-02-24,1,0,1,0,0,0,1,21.42,2.0,1,18.62,0,31.1,0.0,0.2705,8.41,23.15,-0.47,0,1,0
O00091056,M01734,C0090680,2026-02-28,1,0,1,0,0,0,0,19.81,4.0,0,0.0,0,39.78,0.0,0.1941,7.72,24.73,7.33,0,1,0
O00091057,M01734,C0031698,2026-03-06,1,0,1,0,0,0,0,18.7,4.0,0,0.0,0,19.0,0.0,0.2385,4.53,8.82,5.65,0,1,0
O00091058,M01734,C0190574,2026-03-07,1,0,1,0,0,1,0,19.3,5.0,0,0.0,0,24.93,0.0,0.2844,7.09,14.84,3.0,1,0,0
O00091059,M01734,C0080514,2026-03-08,1,0,1,0,1,0,0,25.25,4.0,0,0.0,0,21.46,0.0,0.2679,5.75,14.61,1.11,1,0,0
O00091060,M01734,C0091981,2026-03-11,1,0,1,0,0,0,0,5.0,4.0,0,0.0,0,22.55,0.0,0.2953,6.66,15.1,0.79,0,1,0
O00091061,M01734,C0136447,2026-03-12,1,0,1,0,0,0,0,21.25,4.0,0,0.0,0,57.38,5.5,0.288,16.52,36.49,-1.14,0,1,0
O00091062,M01734,C0162416,2026-03-18,1,0,1,0,0,0,0,13.98,4.0,0,0.0,0,18.73,0.0,0.2646,4.96,13.09,0.69,0,1,1
O00091063,M01734,C0157103,2026-03-19,1,0,1,0,0,0,1,19.46,3.0,0,0.0,0,21.66,5.37,0.2579,5.59,12.5,-1.8,0,1,0
O00091064,M01734,C0110182,2026-03-19,1,0,1,0,0,0,0,22.86,4.0,0,0.0,0,21.98,0.0,0.2698,5.93,13.89,2.16,0,1,0
O00091065,M01734,C0089758,2026-03-20,1,0,1,0,0,0,0,35.87,4.0,0,0.0,0,26.28,0.0,0.3145,8.27,15.59,2.42,0,1,0
O00091066,M01734,C0195131,2026-03-20,1,0,1,1,0,0,0,19.99,4.0,0,0.0,0,26.92,0.0,0.2289,6.16,12.43,8.33,0,1,0
O00091067,M01734,C0020684,2026-03-22,1,0,1,0,0,0,0,18.19,4.0,0,0.0,0,21.32,0.0,0.2064,4.4,13.27,3.65,0,1,0
O00091068,M01734,C0111692,2026-03-22,1,0,1,0,0,0,0,20.78,4.0,1,11.16,0,20.82,5.05,0.2426,5.05,11.77,-1.05,0,1,0
O00091069,M01734,C0124597,2026-03-23,1,0,1,0,0,0,0,12.65,4.0,0,0.0,0,45.81,0.0,0.2143,9.82,26.92,9.07,1,0,0
O00091070,M01734,C0063467,2026-03-25,1,0,1,0,1,0,0,18.56,4.0,0,0.0,0,34.28,4.8,0.2123,7.28,12.2,10.0,0,1,0
O00091071,M01734,C0035245,2026-03-27,1,0,1,0,0,0,0,23.8,4.0,0,0.0,0,30.78,0.0,0.2687,8.27,17.67,4.84,0,1,0
O00091072,M01734,C0138946,2026-04-01,1,0,1,1,0,0,0,29.06,5.0,0,0.0,0,25.02,0.0,0.2902,7.26,11.6,6.16,1,0,0
O00091073,M01734,C0074486,2026-04-02,1,0,1,0,0,0,0,29.29,4.0,0,0.0,0,15.59,2.87,0.1823,2.84,9.79,0.09,0,1,0
O00091074,M01734,C0099476,2026-04-03,1,0,1,0,1,0,0,20.67,4.0,0,0.0,0,54.69,0.0,0.2348,12.84,35.93,5.91,1,0,0
O00091075,M01734,C0004186,2026-04-04,1,0,1,0,0,0,0,21.51,4.0,0,0.0,0,13.69,0.0,0.2344,3.21,7.35,3.13,0,1,0
O00091076,M01734,C0032151,2026-04-04,1,0,1,0,0,0,0,21.27,4.0,0,0.0,0,17.96,0.0,0.2219,3.98,8.93,5.04,1,0,0
O00091077,M01734,C0128932,2026-04-05,1,0,1,0,0,0,1,12.68,4.0,0,0.0,0,22.56,0.0,0.1987,4.48,12.28,5.79,1,0,0
O00091078,M01734,C0186166,2026-04-05,1,0,1,0,0,0,0,26.54,3.0,0,0.0,0,26.16,0.0,0.216,5.65,13.56,6.96,0,1,0
O00091079,M01734,C0153218,2026-04-06,1,0,1,0,0,0,0,25.91,4.0,0,0.0,0,56.47,0.0,0.2698,15.23,31.24,9.99,0,1,0
O00091080,M01734,C0075446,2026-04-07,1,0,1,0,0,0,0,13.98,5.0,0,0.0,0,22.1,0.0,0.2772,6.13,9.89,6.08,0,1,0
O00091081,M01734,C0107105,2026-04-12,1,0,1,0,0,1,0,22.43,4.0,0,0.0,0,20.07,0.0,0.2873,5.77,10.1,4.2,0,1,0
O00091082,M01734,C0128228,2026-04-14,1,0,1,0,0,0,0,27.58,4.0,0,0.0,0,48.29,0.0,0.2892,13.97,21.63,12.69,0,1,0
O00091083,M01734,C0041199,2026-04-15,1,0,1,0,0,0,0,17.96,4.0,0,0.0,0,29.79,0.0,0.2458,7.32,15.96,6.51,1,0,0
O00091084,M01734,C0145248,2026-04-18,1,0,1,0,0,0,0,19.53,4.0,0,0.0,0,25.29,0.0,0.2499,6.32,17.03,1.94,0,1,0
O00091085,M01734,C0046360,2026-04-18,1,0,1,1,0,0,0,19.37,4.0,0,0.0,0,20.26,5.64,0.3053,6.19,12.1,-3.67,0,1,0
O00091086,M01734,C0021902,2026-04-19,1,0,1,0,1,0,0,16.52,5.0,0,0.0,0,34.21,0.0,0.2878,9.85,14.92,9.44,0,1,0
O00091087,M01734,C0040527,2026-04-19,1,0,1,0,0,0,0,20.14,4.0,0,0.0,0,32.56,0.0,0.291,9.47,17.43,5.65,0,1,0
O00091088,M01734,C0199947,2026-04-19,1,0,1,0,0,0,0,29.26,3.0,0,0.0,0,44.91,0.0,0.2631,11.82,31.17,1.92,0,1,0
O00091089,M01734,C0092413,2026-04-24,1,0,1,0,0,0,0,23.49,4.0,0,0.0,0,55.93,0.0,0.2536,14.18,24.14,17.6,0,1,0
O00091090,M01734,C0121494,2026-04-27,1,0,1,0,0,0,0,21.44,5.0,0,0.0,0,28.0,0.0,0.246,6.89,15.54,5.57,0,1,0
O00091091,M01734,C0163877,2026-04-29,1,0,1,0,0,0,0,26.29,5.0,0,0.0,0,29.79,0.0,0.3141,9.36,18.01,2.43,1,0,0
O00091092,M01734,C0057401,2026-05-01,1,0,1,0,0,0,0,22.92,4.0,0,0.0,0,20.44,0.0,0.233,4.76,11.3,4.38,1,0,0
O00091093,M01734,C0039265,2026-05-01,1,0,1,0,0,0,0,25.83,4.0,0,0.0,0,21.61,0.0,0.2614,5.65,11.82,4.15,0,1,0
O00091094,M01734,C0169261,2026-05-01,1,0,1,1,0,0,0,13.82,5.0,0,0.0,0,12.14,0.0,0.3386,4.11,4.43,3.6,1,0,0
O00091095,M01734,C0179167,2026-05-05,1,0,1,0,0,0,0,21.37,3.0,0,0.0,1,24.5,0.0,0.2826,6.93,12.4,5.17,0,1,0
O00091096,M01734,C0189499,2026-05-06,1,0,1,0,0,0,0,23.91,4.0,0,0.0,0,21.43,3.66,0.3007,6.44,11.68,-0.36,0,1,0
O00091097,M01734,C0028070,2026-05-07,1,0,1,0,0,0,1,24.43,4.0,0,0.0,0,34.29,4.06,0.3086,10.58,19.34,0.31,0,1,0
O00091098,M01734,C0156004,2026-05-09,1,0,1,0,0,0,0,25.6,5.0,0,0.0,0,42.53,0.0,0.2711,11.53,23.12,7.88,0,1,0
O00091099,M01734,C0055525,2026-05-09,1,0,1,0,0,0,0,26.59,3.0,0,0.0,0,12.37,0.0,0.2536,3.14,7.14,2.1,0,1,0
O00091100,M01734,C0010968,2026-05-09,1,0,1,0,0,0,0,14.91,5.0,0,0.0,0,45.78,0.0,0.2423,11.09,24.34,10.34,1,0,0
O00091101,M01734,C0132515,2026-05-13,1,0,1,0,1,0,0,20.79,4.0,0,0.0,0,30.54,5.74,0.2934,8.96,16.51,-0.67,0,1,0
O00091102,M01734,C0175095,2026-05-16,1,0,1,0,1,0,0,14.1,4.0,0,0.0,0,29.56,0.0,0.3028,8.95,11.03,9.58,1,0,0
O00091103,M01734,C0121473,2026-05-21,1,0,1,0,0,0,0,22.54,5.0,0,0.0,0,31.12,0.0,0.2103,6.54,13.41,11.16,0,1,0
O00091104,M01734,C0058284,2026-05-22,0,1,0,0,0,0,0,,,0,0.0,0,14.94,0.0,0.2706,4.04,5.72,5.18,0,0,0
O00091105,M01734,C0132571,2026-05-22,1,0,1,0,1,0,0,26.6,3.0,0,0.0,0,10.7,0.0,0.2701,2.89,6.0,1.81,1,0,0
O00091106,M01734,C0093662,2026-05-23,1,0,1,1,0,0,0,18.0,4.0,0,0.0,0,34.11,0.0,0.2519,8.59,20.29,5.22,1,0,0
O00091107,M01734,C0033576,2026-05-28,1,0,1,0,0,0,0,12.44,4.0,0,0.0,0,28.98,0.0,0.2256,6.54,14.8,7.64,0,1,0
