merchant_id,date,is_open,scheduled_hours,actual_open_hours,business_hours_consistency,temporary_closure_flag,orders_created,accepted_orders,cancelled_orders,merchant_delay_orders,avg_prep_minutes
M01832,2026-05-12,1,11.02,8.54,0.7746,0,1,1,0,0,20.25
M01832,2026-05-13,1,10.14,6.72,0.6623,0,0,0,0,0,
M01832,2026-05-14,1,11.46,8.79,0.7669,0,2,2,0,0,22.66
M01832,2026-05-15,1,11.51,7.0,0.6081,0,1,1,0,0,30.59
M01832,2026-05-16,0,12.75,0.0,0.0,0,1,1,0,1,23.82
M01832,2026-05-17,0,12.13,0.0,0.0,0,1,1,0,0,31.88
M01832,2026-05-18,1,12.77,9.83,0.7699,0,0,0,0,0,
M01832,2026-05-19,1,10.79,8.63,0.7998,0,0,0,0,0,
M01832,2026-05-20,0,14.34,0.0,0.0,1,0,0,0,0,
M01832,2026-05-21,1,10.9,8.02,0.7357,0,1,1,0,0,16.14
M01832,2026-05-22,1,12.03,10.63,0.8836,0,0,0,0,0,
M01832,2026-05-23,0,12.88,0.0,0.0,0,1,1,0,0,19.01
M01832,2026-05-24,1,10.39,6.8,0.6542,0,1,1,0,0,24.18
M01832,2026-05-25,1,11.32,5.96,0.5259,0,1,1,0,0,30.88
M01832,2026-05-26,1,14.36,13.3,0.9264,0,0,0,0,0,
M01832,2026-05-27,0,12.41,0.0,0.0,0,1,1,0,0,18.22
M01832,2026-05-28,0,11.28,0.0,0.0,0,0,0,0,0,
M01832,2026-05-29,0,12.2,0.0,0.0,0,0,0,0,0,
M01832,2026-05-30,0,10.28,0.0,0.0,0,0,0,0,0,
M01832,2026-05-31,1,10.88,9.27,0.8518,0,2,2,0,0,28.794999999999998
M01833,2026-02-01,1,9.42,8.38,0.8897,0,0,0,0,0,
M01833,2026-02-02,1,9.41,8.34,0.8858,0,0,0,0,0,
M01833,2026-02-03,1,10.15,7.45,0.7344,0,0,0,0,0,
M01833,2026-02-04,1,6.82,5.0,0.7324,0,0,0,0,0,
M01833,2026-02-05,1,10.35,8.01,0.774,0,0,0,0,0,
M01833,2026-02-06,0,6.84,0.0,0.0,0,0,0,0,0,
M01833,2026-02-07,1,9.42,7.59,0.8056,0,0,0,0,0,
M01833,2026-02-08,0,10.32,0.0,0.0,1,0,0,0,0,
M01833,2026-02-09,1,9.88,6.77,0.6856,0,0,0,0,0,
M01833,2026-02-10,1,9.92,8.77,0.8837,0,0,0,0,0,
M01833,2026-02-11,1,9.16,7.83,0.8548,0,0,0,0,0,
M01833,2026-02-12,1,10.55,8.45,0.8014,0,0,0,0,0,
M01833,2026-02-13,1,9.33,6.95,0.7451,0,0,0,0,0,
M01833,2026-02-14,1,7.05,4.76,0.6759,0,0,0,0,0,
M01833,2026-02-15,1,8.21,6.63,0.8081,0,1,1,0,0,23.59
M01833,2026-02-16,1,9.67,7.94,0.8205,0,0,0,0,0,
M01833,2026-02-17,1,8.54,6.76,0.7916,0,0,0,0,0,
M01833,2026-02-18,1,10.52,9.71,0.9228,0,1,1,0,0,17.72
M01833,2026-02-19,1,7.82,6.95,0.8891,0,0,0,0,0,
M01833,2026-02-20,1,8.27,7.05,0.8529,0,0,0,0,0,
M01833,2026-02-21,1,8.36,6.57,0.7854,0,0,0,0,0,
M01833,2026-02-22,1,9.32,6.67,0.716,0,0,0,0,0,
M01833,2026-02-23,1,9.89,8.95,0.9048,0,0,0,0,0,
M01833,2026-02-24,1,11.83,11.43,0.9666,0,0,0,0,0,
M01833,2026-02-25,1,9.31,6.78,0.7282,0,0,0,0,0,
M01833,2026-02-26,1,8.83,7.46,0.8448,0,0,0,0,0,
M01833,2026-02-27,1,7.16,5.92,0.8266,0,0,0,0,0,
M01833,2026-02-28,1,5.88,5.27,0.8965,0,0,0,0,0,
M01833,2026-03-01,0,9.06,0.0,0.0,1,0,0,0,0,
M01833,2026-03-02,0,8.43,0.0,0.0,0,0,0,0,0,
M01833,2026-03-03,1,9.28,8.71,0.9392,0,0,0,0,0,
M01833,2026-03-04,0,10.98,0.0,0.0,1,0,0,0,0,
M01833,2026-03-05,0,9.74,0.0,0.0,1,0,0,0,0,
M01833,2026-03-06,0,9.1,0.0,0.0,0,0,0,0,0,
M01833,2026-03-07,1,9.84,8.57,0.8707,0,0,0,0,0,
M01833,2026-03-08,0,6.68,0.0,0.0,1,0,0,0,0,
M01833,2026-03-09,0,8.25,0.0,0.0,0,0,0,0,0,
M01833,2026-03-10,0,10.75,0.0,0.0,0,0,0,0,0,
M01833,2026-03-11,0,7.62,0.0,0.0,0,0,0,0,0,
M01833,2026-03-12,0,7.87,0.0,0.0,0,0,0,0,0,
M01833,2026-03-13,0,7.67,0.0,0.0,0,0,0,0,0,
M01833,2026-03-14,0,10.21,0.0,0.0,1,1,0,1,0,
M01833,2026-03-15,0,7.04,0.0,0.0,1,0,0,0,0,
M01833,2026-03-16,0,8.57,0.0,0.0,1,0,0,0,0,
M01833,2026-03-17,0,9.5,0.0,0.0,0,0,0,0,0,
M01833,2026-03-18,0,9.26,0.0,0.0,1,0,0,0,0,
M01833,2026-03-19,0,8.21,0.0,0.0,0,0,0,0,0,
M01833,2026-03-20,0,8.21,0.0,0.0,0,0,0,0,0,
M01833,2026-03-21,0,9.13,0.0,0.0,1,0,0,0,0,
M01833,2026-03-22,0,7.98,0.0,0.0,0,0,0,0,0,
M01833,2026-03-23,0,9.57,0.0,0.0,0,0,0,0,0,
M01833,2026-03-24,0,8.38,0.0,0.0,1,0,0,0,0,
M01833,2026-03-25,0,8.25,0.0,0.0,0,0,0,0,0,
M01833,2026-03-26,0,6.26,0.0,0.0,1,0,0,0,0,
M01833,2026-03-27,0,8.76,0.0,0.0,1,0,0,0,0,
M01833,2026-03-28,0,9.38,0.0,0.0,0,0,0,0,0,
M01833,2026-03-29,1,8.46,6.6,0.7804,0,0,0,0,0,
M01833,2026-03-30,1,8.62,7.17,0.8317,0,0,0,0,0,
M01833,2026-03-31,0,9.79,0.0,0.0,1,0,0,0,0,
M01833,2026-04-01,0,8.47,0.0,0.0,1,0,0,0,0,
M01833,2026-04-02,0,6.92,0.0,0.0,1,0,0,0,0,
M01833,2026-04-03,0,9.67,0.0,0.0,1,0,0,0,0,
M01833,2026-04-04,0,9.45,0.0,0.0,0,0,0,0,0,
M01833,2026-04-05,0,8.98,0.0,0.0,1,0,0,0,0,
M01833,2026-04-06,0,8.33,0.0,0.0,1,0,0,0,0,
M01833,2026-04-07,0,8.72,0.0,0.0,1,0,0,0,0,
M01833,2026-04-08,1,7.46,5.34,0.7153,0,0,0,0,0,
M01833,2026-04-09,0,10.29,0.0,0.0,1,0,0,0,0,
M01833,2026-04-10,0,9.4,0.0,0.0,0,0,0,0,0,
M01833,2026-04-11,0,8.65,0.0,0.0,1,0,0,0,0,
M01833,2026-04-12,0,9.08,0.0,0.0,1,0,0,0,0,
M01833,2026-04-13,0,7.14,0.0,0.0,0,0,0,0,0,
M01833,2026-04-14,0,9.82,0.0,0.0,0,0,0,0,0,
M01833,2026-04-15,0,8.03,0.0,0.0,0,0,0,0,0,
M01833,2026-04-16,0,10.89,0.0,0.0,0,0,0,0,0,
M01833,2026-04-17,0,10.6,0.0,0.0,1,0,0,0,0,
M01833,2026-04-18,0,8.54,0.0,0.0,0,0,0,0,0,
M01833,2026-04-19,0,7.09,0.0,0.0,1,0,0,0,0,
M01833,2026-04-20,0,11.03,0.0,0.0,0,0,0,0,0,
M01833,2026-04-21,0,8.12,0.0,0.0,1,0,0,0,0,
M01833,2026-04-22,0,8.9,0.0,0.0,0,0,0,0,0,
M01833,2026-04-23,1,9.45,8.65,0.9158,0,0,0,0,0,
M01833,2026-04-24,1,10.55,10.44,0.9897,0,0,0,0,0,
M01833,2026-04-25,0,8.52,0.0,0.0,0,0,0,0,0,
M01833,2026-04-26,0,9.97,0.0,0.0,0,0,0,0,0,
M01833,2026-04-27,0,11.68,0.0,0.0,1,0,0,0,0,
M01833,2026-04-28,1,7.05,6.05,0.8574,0,0,0,0,0,
M01833,2026-04-29,1,9.52,6.91,0.7251,0,0,0,0,0,
M01833,2026-04-30,1,8.94,5.38,0.6021,0,0,0,0,0,
M01833,2026-05-01,1,8.69,5.38,0.6189,0,0,0,0,0,
M01833,2026-05-02,0,7.71,0.0,0.0,0,0,0,0,0,
M01833,2026-05-03,1,9.79,6.97,0.712,0,0,0,0,0,
M01833,2026-05-04,0,8.86,0.0,0.0,0,0,0,0,0,
M01833,2026-05-05,1,8.64,6.14,0.7108,0,1,1,0,0,15.8
M01833,2026-05-06,1,8.44,6.91,0.8185,0,1,1,0,0,20.28
M01833,2026-05-07,1,8.1,5.86,0.724,0,0,0,0,0,
M01833,2026-05-08,1,10.55,7.7,0.7299,0,1,1,0,0,18.53
M01833,2026-05-09,1,11.1,8.66,0.7799,0,0,0,0,0,
M01833,2026-05-10,1,8.85,8.85,1.0,0,0,0,0,0,
M01833,2026-05-11,1,8.91,6.99,0.7847,0,0,0,0,0,
M01833,2026-05-12,1,6.95,6.0,0.8632,0,0,0,0,0,
M01833,2026-05-13,1,7.5,6.06,0.8075,0,0,0,0,0,
M01833,2026-05-14,1,7.71,7.71,1.0,0,0,0,0,0,
M01833,2026-05-15,1,9.58,7.83,0.8176,0,0,0,0,0,
M01833,2026-05-16,1,8.61,8.3,0.9636,0,1,1,0,0,24.29
M01833,2026-05-17,1,8.0,6.7,0.8365,0,0,0,0,0,
M01833,2026-05-18,1,8.63,6.53,0.7564,0,0,0,0,0,
M01833,2026-05-19,1,11.26,8.44,0.7495,0,0,0,0,0,
M01833,2026-05-20,1,9.79,6.99,0.7138,0,0,0,0,0,
M01833,2026-05-21,1,10.5,8.4,0.7998,0,0,0,0,0,
M01833,2026-05-22,0,8.7,0.0,0.0,1,1,1,0,0,15.22
M01833,2026-05-23,1,7.82,6.35,0.8124,0,0,0,0,0,
M01833,2026-05-24,1,9.01,8.26,0.9169,0,0,0,0,0,
M01833,2026-05-25,1,8.53,7.27,0.8523,0,0,0,0,0,
M01833,2026-05-26,1,9.25,8.01,0.8665,0,0,0,0,0,
M01833,2026-05-27,1,10.7,9.79,0.9153,0,0,0,0,0,
M01833,2026-05-28,1,9.56,7.67,0.8024,0,0,0,0,0,
M01833,2026-05-29,0,9.03,0.0,0.0,1,1,1,0,0,18.68
M01833,2026-05-30,1,7.88,5.87,0.7449,0,1,1,0,0,22.11
M01833,2026-05-31,1,8.74,6.33,0.7247,0,0,0,0,0,
M01834,2026-02-01,1,8.5,6.2,0.7296,0,0,0,0,0,
M01834,2026-02-02,1,8.76,7.37,0.8406,0,0,0,0,0,
M01834,2026-02-03,1,8.0,7.13,0.8905,0,0,0,0,0,
M01834,2026-02-04,1,9.81,9.81,1.0,0,1,1,0,0,20.45
M01834,2026-02-05,0,10.62,0.0,0.0,1,0,0,0,0,
M01834,2026-02-06,1,10.78,8.33,0.7721,0,0,0,0,0,
M01834,2026-02-07,1,9.65,8.11,0.8398,0,0,0,0,0,
M01834,2026-02-08,0,10.22,0.0,0.0,0,0,0,0,0,
M01834,2026-02-09,1,8.85,7.33,0.8277,0,0,0,0,0,
M01834,2026-02-10,1,8.56,6.88,0.8041,0,1,1,0,0,19.9
M01834,2026-02-11,1,9.7,9.2,0.9484,0,1,1,0,0,30.8
M01834,2026-02-12,1,9.58,9.58,1.0,0,0,0,0,0,
M01834,2026-02-13,0,6.93,0.0,0.0,0,0,0,0,0,
M01834,2026-02-14,1,7.81,6.08,0.7777,0,2,2,0,0,15.315000000000001
M01834,2026-02-15,1,7.34,7.34,1.0,0,0,0,0,0,
M01834,2026-02-16,1,8.24,6.68,0.8109,0,0,0,0,0,
M01834,2026-02-17,1,9.95,9.57,0.9618,0,0,0,0,0,
M01834,2026-02-18,1,9.94,7.86,0.7909,0,0,0,0,0,
M01834,2026-02-19,1,9.13,7.11,0.7786,0,0,0,0,0,
M01834,2026-02-20,1,11.17,8.99,0.8054,0,0,0,0,0,
M01834,2026-02-21,1,9.07,7.77,0.8566,0,1,1,0,0,14.94
M01834,2026-02-22,1,10.98,9.49,0.8646,0,2,2,0,0,14.66
M01834,2026-02-23,1,9.66,7.89,0.8167,0,0,0,0,0,
M01834,2026-02-24,1,9.42,7.4,0.7857,0,0,0,0,0,
M01834,2026-02-25,1,7.03,6.86,0.9754,0,0,0,0,0,
M01834,2026-02-26,1,10.86,8.74,0.805,0,0,0,0,0,
M01834,2026-02-27,0,8.34,0.0,0.0,0,0,0,0,0,
M01834,2026-02-28,1,8.5,6.96,0.8193,0,1,1,0,0,17.66
M01834,2026-03-01,1,8.09,6.49,0.8019,0,0,0,0,0,
M01834,2026-03-02,1,6.1,4.96,0.8127,0,0,0,0,0,
M01834,2026-03-03,1,8.35,5.95,0.7129,0,0,0,0,0,
M01834,2026-03-04,0,12.53,0.0,0.0,0,2,2,0,0,14.7
M01834,2026-03-05,1,10.19,7.74,0.7599,0,0,0,0,0,
M01834,2026-03-06,1,8.63,7.77,0.9001,0,0,0,0,0,
M01834,2026-03-07,0,8.65,0.0,0.0,1,0,0,0,0,
M01834,2026-03-08,1,8.81,8.81,1.0,0,1,1,0,0,26.59
M01834,2026-03-09,0,8.69,0.0,0.0,1,0,0,0,0,
M01834,2026-03-10,1,8.15,8.08,0.991,0,0,0,0,0,
M01834,2026-03-11,1,8.65,7.97,0.9212,0,0,0,0,0,
M01834,2026-03-12,1,9.11,7.45,0.8178,0,1,1,0,0,25.68
M01834,2026-03-13,1,8.38,6.62,0.7897,0,0,0,0,0,
M01834,2026-03-14,1,7.35,7.12,0.9684,0,1,1,0,0,13.12
M01834,2026-03-15,1,8.86,6.62,0.7468,0,0,0,0,0,
M01834,2026-03-16,1,7.86,7.44,0.9459,0,0,0,0,0,
M01834,2026-03-17,1,10.94,8.26,0.755,0,0,0,0,0,
M01834,2026-03-18,0,9.17,0.0,0.0,1,0,0,0,0,
M01834,2026-03-19,0,7.41,0.0,0.0,0,0,0,0,0,
M01834,2026-03-20,1,9.24,6.7,0.7253,0,0,0,0,0,
M01834,2026-03-21,1,9.8,8.33,0.8501,0,0,0,0,0,
M01834,2026-03-22,1,8.73,6.66,0.7621,0,0,0,0,0,
M01834,2026-03-23,1,8.06,7.28,0.9029,0,2,2,0,0,13.68
M01834,2026-03-24,1,8.55,6.83,0.7987,0,0,0,0,0,
M01834,2026-03-25,1,7.14,5.96,0.8345,0,0,0,0,0,
M01834,2026-03-26,1,6.96,6.54,0.9391,0,0,0,0,0,
M01834,2026-03-27,1,9.92,9.06,0.9135,0,0,0,0,0,
M01834,2026-03-28,1,8.06,7.33,0.9093,0,0,0,0,0,
M01834,2026-03-29,1,8.38,7.36,0.8788,0,0,0,0,0,
M01834,2026-03-30,1,8.35,7.46,0.8932,0,0,0,0,0,
M01834,2026-03-31,1,8.57,6.49,0.7579,0,0,0,0,0,
M01834,2026-04-01,1,8.69,8.01,0.9217,0,0,0,0,0,
M01834,2026-04-02,1,7.35,5.68,0.7731,0,0,0,0,0,
M01834,2026-04-03,1,9.23,8.44,0.9147,0,0,0,0,0,
M01834,2026-04-04,1,7.78,6.59,0.8474,0,0,0,0,0,
M01834,2026-04-05,1,8.96,8.48,0.9467,0,0,0,0,0,
M01834,2026-04-06,1,9.62,8.68,0.9028,0,0,0,0,0,
M01834,2026-04-07,1,9.2,9.2,1.0,0,0,0,0,0,
M01834,2026-04-08,1,9.27,7.89,0.8507,0,1,1,0,0,20.26
M01834,2026-04-09,1,8.16,6.24,0.7645,0,1,1,0,0,25.57
M01834,2026-04-10,1,8.8,7.54,0.8571,0,1,1,0,0,18.64
M01834,2026-04-11,1,9.72,9.72,1.0,0,2,2,0,0,18.365000000000002
M01834,2026-04-12,1,9.32,8.03,0.861,0,2,2,0,0,13.675
M01834,2026-04-13,1,9.9,8.6,0.869,0,0,0,0,0,
M01834,2026-04-14,0,8.91,0.0,0.0,0,0,0,0,0,
M01834,2026-04-15,1,10.11,6.86,0.6781,0,0,0,0,0,
M01834,2026-04-16,1,8.65,8.0,0.9238,0,0,0,0,0,
M01834,2026-04-17,1,8.43,7.1,0.8428,0,0,0,0,0,
M01834,2026-04-18,1,10.07,8.83,0.8766,0,0,0,0,0,
M01834,2026-04-19,1,7.59,6.21,0.8171,0,1,1,0,0,12.39
M01834,2026-04-20,1,9.01,7.69,0.8539,0,0,0,0,0,
M01834,2026-04-21,1,8.13,7.36,0.9054,0,1,1,0,0,20.73
M01834,2026-04-22,0,6.57,0.0,0.0,0,1,1,0,0,16.7
M01834,2026-04-23,1,11.48,9.28,0.8088,0,0,0,0,0,
M01834,2026-04-24,1,7.46,5.92,0.7937,0,1,1,0,0,8.76
M01834,2026-04-25,1,9.67,9.67,1.0,0,0,0,0,0,
M01834,2026-04-26,0,8.56,0.0,0.0,1,0,0,0,0,
M01834,2026-04-27,1,9.3,7.23,0.7776,0,1,1,0,0,20.64
M01834,2026-04-28,1,9.17,8.62,0.94,0,1,1,0,0,27.12
M01834,2026-04-29,0,8.0,0.0,0.0,1,0,0,0,0,
M01834,2026-04-30,1,10.67,8.21,0.7695,0,0,0,0,0,
M01834,2026-05-01,1,10.24,8.12,0.793,0,3,1,2,0,18.31
M01834,2026-05-02,1,10.18,9.59,0.9423,0,0,0,0,0,
M01834,2026-05-03,1,8.63,7.91,0.9162,0,1,1,0,0,9.85
M01834,2026-05-04,1,6.79,6.5,0.9576,0,1,1,0,0,15.94
M01834,2026-05-05,1,9.42,8.53,0.9052,0,2,2,0,0,19.215
M01834,2026-05-06,1,7.68,7.06,0.92,0,0,0,0,0,
M01834,2026-05-07,1,6.42,5.01,0.7804,0,1,1,0,0,31.94
M01834,2026-05-08,1,7.36,6.55,0.8909,0,2,2,0,0,17.275
M01834,2026-05-09,1,9.84,9.47,0.9624,0,3,3,0,1,18.21
M01834,2026-05-10,1,9.17,7.65,0.8342,0,0,0,0,0,
M01834,2026-05-11,0,10.21,0.0,0.0,0,0,0,0,0,
M01834,2026-05-12,1,9.38,7.47,0.7967,0,0,0,0,0,
M01834,2026-05-13,1,9.61,8.85,0.9209,0,1,1,0,0,19.57
M01834,2026-05-14,1,10.67,8.09,0.7581,0,0,0,0,0,
M01834,2026-05-15,1,9.63,7.44,0.7722,0,1,1,0,0,16.39
M01834,2026-05-16,1,7.76,7.54,0.9722,0,0,0,0,0,
M01834,2026-05-17,1,8.38,7.39,0.8815,0,0,0,0,0,
M01834,2026-05-18,1,7.72,6.91,0.8951,0,1,1,0,0,25.29
M01834,2026-05-19,1,9.07,8.42,0.9285,0,0,0,0,0,
M01834,2026-05-20,1,8.1,7.59,0.938,0,0,0,0,0,
M01834,2026-05-21,1,8.41,7.14,0.8493,0,0,0,0,0,
M01834,2026-05-22,1,8.66,7.96,0.9189,0,0,0,0,0,
M01834,2026-05-23,1,10.4,8.67,0.834,0,0,0,0,0,
M01834,2026-05-24,1,9.69,7.62,0.7862,0,0,0,0,0,
M01834,2026-05-25,1,6.87,5.86,0.8524,0,0,0,0,0,
M01834,2026-05-26,1,9.57,9.53,0.996,0,0,0,0,0,
M01834,2026-05-27,1,8.21,7.02,0.8547,0,0,0,0,0,
M01834,2026-05-28,1,9.47,8.84,0.9337,0,0,0,0,0,
M01834,2026-05-29,0,9.93,0.0,0.0,0,1,1,0,0,17.78
M01834,2026-05-30,1,8.22,7.42,0.9021,0,0,0,0,0,
M01834,2026-05-31,1,10.07,10.07,1.0,0,1,1,0,0,16.01
M01835,2026-02-01,0,12.49,0.0,0.0,0,0,0,0,0,
M01835,2026-02-02,1,8.6,5.33,0.6197,0,0,0,0,0,
M01835,2026-02-03,1,13.53,8.6,0.6357,0,0,0,0,0,
M01835,2026-02-04,1,10.21,8.66,0.8481,0,0,0,0,0,
M01835,2026-02-05,1,14.73,12.49,0.8481,0,0,0,0,0,
M01835,2026-02-06,1,9.85,7.65,0.7765,0,0,0,0,0,
M01835,2026-02-07,1,11.05,6.31,0.5708,0,1,1,0,1,21.95
M01835,2026-02-08,0,11.59,0.0,0.0,0,1,1,0,1,26.07
M01835,2026-02-09,1,12.65,9.74,0.7696,0,1,1,0,1,24.59
M01835,2026-02-10,1,11.05,6.1,0.5521,0,1,1,0,0,24.43
M01835,2026-02-11,1,11.09,9.37,0.845,0,0,0,0,0,
M01835,2026-02-12,1,8.59,6.52,0.7583,0,1,1,0,0,24.82
M01835,2026-02-13,1,10.14,8.43,0.8317,0,1,1,0,0,24.19
M01835,2026-02-14,1,10.54,6.23,0.5915,0,1,1,0,0,18.99
M01835,2026-02-15,1,12.82,7.15,0.5577,0,0,0,0,0,
M01835,2026-02-16,1,11.02,7.97,0.7232,0,0,0,0,0,
M01835,2026-02-17,1,13.85,10.66,0.7701,0,0,0,0,0,
M01835,2026-02-18,1,11.98,7.75,0.6468,0,1,1,0,1,12.52
M01835,2026-02-19,1,11.74,7.75,0.6603,0,0,0,0,0,
M01835,2026-02-20,1,11.27,9.68,0.8585,0,1,1,0,1,24.03
M01835,2026-02-21,1,11.77,8.22,0.6981,0,0,0,0,0,
M01835,2026-02-22,1,10.38,6.55,0.6312,0,0,0,0,0,
M01835,2026-02-23,1,11.43,6.35,0.5555,0,0,0,0,0,
M01835,2026-02-24,1,11.22,7.74,0.69,0,0,0,0,0,
M01835,2026-02-25,1,12.74,9.04,0.7098,0,0,0,0,0,
M01835,2026-02-26,1,9.0,8.07,0.8972,0,2,2,0,0,23.98
M01835,2026-02-27,1,12.86,10.16,0.79,0,1,1,0,0,25.25
M01835,2026-02-28,1,11.22,7.3,0.6509,0,0,0,0,0,
M01835,2026-03-01,0,10.96,0.0,0.0,1,0,0,0,0,
M01835,2026-03-02,0,11.23,0.0,0.0,1,0,0,0,0,
M01835,2026-03-03,0,12.35,0.0,0.0,0,0,0,0,0,
M01835,2026-03-04,0,12.44,0.0,0.0,0,0,0,0,0,
M01835,2026-03-05,1,10.63,7.7,0.7242,0,0,0,0,0,
M01835,2026-03-06,0,11.68,0.0,0.0,1,0,0,0,0,
M01835,2026-03-07,0,12.14,0.0,0.0,1,0,0,0,0,
M01835,2026-03-08,0,13.43,0.0,0.0,1,0,0,0,0,
M01835,2026-03-09,0,10.81,0.0,0.0,1,0,0,0,0,
M01835,2026-03-10,0,11.36,0.0,0.0,1,0,0,0,0,
M01835,2026-03-11,0,10.09,0.0,0.0,0,0,0,0,0,
M01835,2026-03-12,0,11.7,0.0,0.0,1,0,0,0,0,
M01835,2026-03-13,0,11.19,0.0,0.0,1,0,0,0,0,
M01835,2026-03-14,0,12.05,0.0,0.0,0,0,0,0,0,
M01835,2026-03-15,0,10.54,0.0,0.0,1,0,0,0,0,
M01835,2026-03-16,1,8.88,7.47,0.8414,0,0,0,0,0,
M01835,2026-03-17,0,12.18,0.0,0.0,0,0,0,0,0,
M01835,2026-03-18,0,9.79,0.0,0.0,1,0,0,0,0,
M01835,2026-03-19,0,10.2,0.0,0.0,1,0,0,0,0,
M01835,2026-03-20,0,12.07,0.0,0.0,1,0,0,0,0,
M01835,2026-03-21,0,10.2,0.0,0.0,1,0,0,0,0,
M01835,2026-03-22,0,9.56,0.0,0.0,1,0,0,0,0,
M01835,2026-03-23,0,11.38,0.0,0.0,0,0,0,0,0,
M01835,2026-03-24,0,10.19,0.0,0.0,0,0,0,0,0,
M01835,2026-03-25,0,12.53,0.0,0.0,1,0,0,0,0,
M01835,2026-03-26,0,9.72,0.0,0.0,1,0,0,0,0,
M01835,2026-03-27,0,10.77,0.0,0.0,0,1,0,1,0,
M01835,2026-03-28,1,9.99,9.7,0.971,0,0,0,0,0,
M01835,2026-03-29,0,9.22,0.0,0.0,0,0,0,0,0,
M01835,2026-03-30,1,10.92,8.3,0.7605,0,0,0,0,0,
M01835,2026-03-31,1,10.38,6.72,0.6477,0,0,0,0,0,
M01835,2026-04-01,0,12.31,0.0,0.0,1,0,0,0,0,
M01835,2026-04-02,0,12.3,0.0,0.0,1,0,0,0,0,
M01835,2026-04-03,0,11.03,0.0,0.0,1,0,0,0,0,
M01835,2026-04-04,0,9.89,0.0,0.0,0,0,0,0,0,
M01835,2026-04-05,0,12.06,0.0,0.0,0,0,0,0,0,
M01835,2026-04-06,0,10.33,0.0,0.0,1,0,0,0,0,
M01835,2026-04-07,0,11.04,0.0,0.0,0,0,0,0,0,
M01835,2026-04-08,0,11.89,0.0,0.0,1,0,0,0,0,
M01835,2026-04-09,0,14.43,0.0,0.0,0,0,0,0,0,
M01835,2026-04-10,0,12.8,0.0,0.0,1,0,0,0,0,
M01835,2026-04-11,0,10.14,0.0,0.0,1,0,0,0,0,
M01835,2026-04-12,0,11.96,0.0,0.0,0,0,0,0,0,
M01835,2026-04-13,0,11.85,0.0,0.0,1,0,0,0,0,
M01835,2026-04-14,0,9.55,0.0,0.0,1,0,0,0,0,
M01835,2026-04-15,0,10.25,0.0,0.0,0,0,0,0,0,
M01835,2026-04-16,0,11.33,0.0,0.0,0,0,0,0,0,
M01835,2026-04-17,0,12.73,0.0,0.0,0,0,0,0,0,
M01835,2026-04-18,0,10.39,0.0,0.0,1,0,0,0,0,
M01835,2026-04-19,0,11.63,0.0,0.0,0,0,0,0,0,
M01835,2026-04-20,0,11.08,0.0,0.0,1,0,0,0,0,
M01835,2026-04-21,0,9.74,0.0,0.0,1,0,0,0,0,
M01835,2026-04-22,0,12.03,0.0,0.0,1,0,0,0,0,
M01835,2026-04-23,0,11.93,0.0,0.0,0,0,0,0,0,
M01835,2026-04-24,0,10.39,0.0,0.0,0,0,0,0,0,
M01835,2026-04-25,1,10.15,7.17,0.7061,0,0,0,0,0,
M01835,2026-04-26,0,11.19,0.0,0.0,0,0,0,0,0,
M01835,2026-04-27,0,10.32,0.0,0.0,1,0,0,0,0,
M01835,2026-04-28,0,12.17,0.0,0.0,0,0,0,0,0,
M01835,2026-04-29,0,10.2,0.0,0.0,1,0,0,0,0,
M01835,2026-04-30,0,11.53,0.0,0.0,1,0,0,0,0,
M01835,2026-05-01,0,11.28,0.0,0.0,1,0,0,0,0,
M01835,2026-05-02,0,12.53,0.0,0.0,0,0,0,0,0,
M01835,2026-05-03,0,11.91,0.0,0.0,1,0,0,0,0,
M01835,2026-05-04,0,11.19,0.0,0.0,1,0,0,0,0,
M01835,2026-05-05,0,11.41,0.0,0.0,1,0,0,0,0,
M01835,2026-05-06,0,10.42,0.0,0.0,0,0,0,0,0,
M01835,2026-05-07,0,10.61,0.0,0.0,0,0,0,0,0,
M01835,2026-05-08,1,11.69,10.42,0.8911,0,0,0,0,0,
M01835,2026-05-09,0,11.54,0.0,0.0,0,0,0,0,0,
M01835,2026-05-10,0,11.68,0.0,0.0,0,0,0,0,0,
M01835,2026-05-11,0,11.12,0.0,0.0,0,0,0,0,0,
M01835,2026-05-12,0,11.25,0.0,0.0,0,0,0,0,0,
M01835,2026-05-13,0,9.11,0.0,0.0,1,0,0,0,0,
M01835,2026-05-14,1,12.7,9.44,0.7434,0,0,0,0,0,
M01835,2026-05-15,0,9.87,0.0,0.0,0,0,0,0,0,
M01835,2026-05-16,0,11.0,0.0,0.0,1,0,0,0,0,
M01835,2026-05-17,0,11.86,0.0,0.0,1,0,0,0,0,
M01835,2026-05-18,0,9.62,0.0,0.0,1,0,0,0,0,
M01835,2026-05-19,0,9.71,0.0,0.0,1,0,0,0,0,
M01835,2026-05-20,0,10.71,0.0,0.0,1,0,0,0,0,
M01835,2026-05-21,0,11.53,0.0,0.0,0,0,0,0,0,
M01835,2026-05-22,0,10.66,0.0,0.0,0,0,0,0,0,
M01835,2026-05-23,1,10.4,8.65,0.8316,0,0,0,0,0,
M01835,2026-05-24,0,10.51,0.0,0.0,1,0,0,0,0,
M01835,2026-05-25,0,12.24,0.0,0.0,0,0,0,0,0,
M01835,2026-05-26,0,9.24,0.0,0.0,0,0,0,0,0,
